Id,SalePrice
2735,90312.9247043695
2736,122600.70565586735
2737,100443.12171402515
2738,100369.32238789636
2739,97815.97336495842
2740,106358.783219698
2741,99533.97319504828
2742,126777.52095214895
2743,130357.22852658026
2744,126930.78789585142
2745,107366.78344553534
2746,88192.73204123636
2747,130936.19975862291
2748,96531.06493522797
2749,101275.47377310868
2750,77435.02547129965
2751,96184.65860745905
2752,156543.39181797067
2753,138771.19757295353
2754,169172.66831646592
2755,113249.77069913957
2756,90241.90249243786
2757,48557.01294907427
2758,28789.443198566907
2759,159646.1215280391
2760,109693.38207607646
2761,96235.66144474118
2762,103548.54066678986
2763,139770.13460241037
2764,142508.65649654355
2765,239863.75369410857
2766,107058.62175431044
2767,83387.67806308565
2768,97460.80311289511
2769,98668.82704373903
2770,104142.685689045
2771,74703.63441452046
2772,55914.10885617777
2773,126710.24847753777
2774,127256.65710168786
2775,92534.2065451584
2776,119617.80867965065
2777,123340.67383726279
2778,106234.30545429059
2779,99413.8789083733
2780,79827.32640780671
2781,92498.12199932977
2782,61604.219182125526
2783,101155.97413492633
2784,94080.42420116242
2785,117257.17521978298
2786,43447.6690008539
2787,98562.980014281
2788,50969.22133788315
2789,126718.25475996092
2790,82596.14815494989
2791,101075.77640781133
2792,55791.715309981606
2793,149792.39965107082
2794,85005.82452359225
2795,107018.10248223401
2796,81417.50991124811
2797,223746.95999576722
2798,91968.48889274348
2799,106401.82799596025
2800,48510.372681989684
2801,93815.90632991702
2802,100853.7210404441
2803,142171.11525697366
2804,129620.21907785139
2805,111791.90966563171
2806,64907.93948594795
2807,206075.31919460488
2808,126671.40778117802
2809,96148.85984273034
2810,95546.7187250742
2811,136857.9541252338
2812,152190.6196732379
2813,106925.15235794277
2814,103127.74487007677
2815,73034.10017701786
2816,163774.88601314567
2817,108165.80411560845
2818,93153.23632500519
2819,139873.33467640064
2820,105274.97814049677
2821,77818.81550636655
2822,146412.8475955868
2823,280889.4265017152
2824,135195.60945784475
2825,151673.9670498931
2826,104149.80699156958
2827,86693.5103695417
2828,221012.46386634203
2829,160004.1277554169
2830,199379.10300589562
2831,151054.49542769056
2832,186137.451911796
2833,262305.34604701074
2834,216876.81530301936
2835,191994.76492550946
2836,178217.17984708317
2837,113149.9345920172
2838,121839.68184285786
2839,155241.32006447774
2840,161675.44128501194
2841,172378.18366111384
2842,184725.96419010113
2843,121392.34230776166
2844,150328.955947545
2845,88925.7093857351
2846,183456.38662006974
2847,186461.07157398248
2848,172845.83886454592
2849,180039.944199509
2850,225878.7924815315
2851,183457.04846246855
2852,189386.064278514
2853,200824.08255636913
2854,103246.09817273763
2855,154955.52648670867
2856,185712.93822536583
2857,172445.01479443128
2858,160598.81889401737
2859,69881.77865531459
2860,105139.66185200342
2861,80526.50147137989
2862,182833.95629989938
2863,113827.73443590163
2864,226836.78539903456
2865,118300.60441230366
2866,107658.83782077802
2867,91566.48145519115
2868,79650.72260349966
2869,58882.63401351229
2870,65674.97039499332
2871,44656.56622063671
2872,29084.250830519362
2873,49597.158122181776
2874,106211.99888452736
2875,93054.04791058216
2876,153826.89750273956
2877,136578.76308514003
2878,152853.48497443728
2879,121878.52651928517
2880,81272.34230594698
2881,130560.37648514926
2882,179072.5172118669
2883,154387.96476256393
2884,148806.70768908097
2885,172480.6226494644
2886,223241.298670416
2887,75412.14518835268
2888,124669.67677534267
2889,21896.891988797463
2890,68176.14765654027
2891,120807.22884152888
2892,12524.79668644478
2893,61441.05285639444
2894,16146.111988753895
2895,275346.3195694648
2896,228399.72974078485
2897,184189.66566243232
2898,87145.3919494854
2899,176448.5397029448
2900,117316.03951415943
2901,165395.02488088096
2902,122349.12867841392
2903,247403.10259800358
2904,282762.27498113585
2905,50006.336338197
2906,147359.69680860091
2907,93265.55739142292
2908,83258.68885379459
2909,80377.63585714635
2910,51931.72739352228
2911,64146.470890998025
2912,115129.31714944274
2913,49852.72970335942
2914,55747.11738847592
2915,75721.09175577236
2916,60542.30082886957
2917,125982.53157005378
2918,91936.93904572469
2919,187059.70187094633
